売,バイ・う.る・う.れる,sell,FALSE,,
者,シャ・もの,someone; person,FALSE,,
借,シャク・か.りる,borrow; rent,FALSE,,
勉,ベン・つと.める,exertion; endeavour; encourage; strive; make effort; diligent,FALSE,,
漢,カン,Sino-; China,FALSE,,
道,ドウ・トウ・みち・いう,road-way; street; district; journey; course; moral; teachings,FALSE,,
目,モク・ボク・め・~め・ま~,eye; class; look; insight; experience; care; favor,FALSE,,
自,ジ・シ・みずか.ら・おの.ずから・おの.ずと,oneself,FALSE,,
持,ジ・も.つ・~も.ち・も.てる,hold; have,FALSE,,
歌,カ・うた・うた.う,song; sing,FALSE,,
風,フウ・フ・かぜ・かざ~・~かぜ,wind; air; style; manner,FALSE,,
早,ソウ・サッ・はや.い・はや・はや~・はや.まる・はや.める・さ~,early; fast,FALSE,,
方,ホウ・かた・~かた・~がた,direction; person; alternative,FALSE,,
作,サク・サ・つく.る・つく.り・~づく.り,make; production; prepare; build,FALSE,,
写,シャ・ジャ・うつ.す・うつ.る・うつ~・うつ.し,copy; be photographed; describe,FALSE,,
真,シン・ま・ま~・まこと,true; reality; Buddhist sect,FALSE,,
正,セイ・ショウ・ただ.しい・ただ.す・まさ・まさ.に,correct; justice; righteous; 10**40,FALSE,,
茶,チャ・サ,tea,FALSE,,
手,シュ・ズ・て・て~・~て・た~,hand,FALSE,,
青,セイ・ショウ・あお・あお~・あお.い,blue; green,FALSE,,
答,トウ・こた.える・こた.え,solution; answer,FALSE,,
仕,シ・ジ・つか.える,attend; doing; official; serve,FALSE,,
急,キュウ・いそ.ぐ・いそ.ぎ,hurry; emergency; sudden; steep,FALSE,,
着,チャク・ジャク・き.る・~ぎ・き.せる・~き.せ・つ.く・つ.ける,don; arrive; wear; counter for suits of clothing,FALSE,,
黒,コク・くろ・くろ.ずむ・くろ.い,black,FALSE,,
始,シ・はじ.める・~はじ.める・はじ.まる,commence; begin,FALSE,,
悪,アク・オ・わる.い・わる~・あ.し・にく.い・~にく.い・ああ・いずくに・いずくんぞ・にく.む,bad; vice; rascal; false; evil; wrong,FALSE,,
犬,ケン・いぬ・いぬ~,dog,FALSE,,
意,イ,idea; mind; heart; taste; thought; desire; care; liking,FALSE,,
楽,ガク・ラク・ゴウ・たの.しい・たの.しむ・この.む,music; comfort; ease,FALSE,,
究,キュウ・ク・きわ.める,research; study,FALSE,,
飯,ハン・めし,meal; boiled rice,FALSE,,
春,シュン・はる,springtime; spring (season),FALSE,,
夕,セキ・ゆう,evening,FALSE,,
親,シン・おや・おや~・した.しい・した.しむ,parent; intimacy; relative; familiarity; dealer (cards),FALSE,,
会,カイ・エ・あ.う・あ.わせる・あつ.まる,meeting; meet; party; association; interview; join,FALSE,,
験,ケン・ゲン・あかし・しるし・ため.す・ためし,verification; effect; testing,FALSE,,
世,セイ・セ・ソウ・よ,generation; world; society; public,FALSE,,
不,フ・ブ,negative; non-; bad; ugly; clumsy,FALSE,,
公,コウ・ク・おおやけ,public; prince; official; governmental,FALSE,,
文,ブン・モン・ふみ・あや,sentence; literature; style; art; decoration; figures; plan; literary radical (no. 67),FALSE,,
冬,トウ・ふゆ,winter,FALSE,,
秋,シュウ・あき・とき,autumn,FALSE,,
銀,ギン・しろがね,silver,FALSE,,
族,ゾク,tribe; family,FALSE,,
建,ケン・コン・た.てる・た.て・~だ.て・た.つ,build,FALSE,,
強,キョウ・ゴウ・つよ.い・つよ.まる・つよ.める・し.いる・こわ.い,strong,FALSE,,
